system:index,CD_GEOCMU,NM_MUNICIP,max,.geo
000045699bc9b355457c,2201408,BARRO DURO,1,
000020704c6bb825417b,2206308,MIGUEL LEÃO,1,
0000ca610a907c122591,2107803,PARNARAMA,3,
0000b31b6b2cae86c032,2102309,BURITI BRAVO,2,
000073faa08ecf2a2aab,2104206,FORTUNA,3,
0000628e3f0ca88dc05e,2103505,COLINAS,4,
0000b8bc02f6c082e37f,2105450,JATOBÁ,4,
00005c00553890946519,2104628,GOVERNADOR LUIZ ROCHA,3,
0000f21f0536f2c6544f,2110708,SÃO DOMINGOS DO MARANHÃO,4,
0000122f43c6d8533a8f,2112308,TUNTUM,4,
0000dc439afb09393d83,2104081,FERNANDO FALCÃO,4,
000003c6352a21a83195,2101608,BARRA DO CORDA,5,
000044dbb2070dc0f5a2,2109759,SANTA FILOMENA DO MARANHÃO,4,
0000d391737b88fc7a83,2111631,SÃO RAIMUNDO DO DOCA BEZERRA,5,
00007f6ca4d70355e1c9,2111672,SÃO ROBERTO,5,
00004b38a4375364fbb2,2105609,JOSELÂNDIA,5,
0000129334e40c215f22,2109106,PRESIDENTE DUTRA,4,
000077f3ddb00eee972f,2111250,SÃO JOSÉ DOS BASÍLIOS,4,
0000daf2b4ccbc6ac177,2103802,DOM PEDRO,4,
0000f975146456e23059,2104701,GRAÇA ARANHA,4,
00006c6869b9104e8819,2104602,GOVERNADOR EUGÊNIO BARROS,4,
00007f5974b88ca16d1f,2111748,SENADOR ALEXANDRE COSTA,3,
0000edc4153b4bea6a56,2103000,CAXIAS,3,
0000753bd02af01f3fb9,2111078,SÃO JOÃO DO SOTER,3,
000091443172ff7cf08a,2104404,GONÇALVES DIAS,4,
000020c6387088c362cf,2104503,GOVERNADOR ARCHER,4,
000050b27864430a7ca1,2110302,SANTO ANTÔNIO DOS LOPES,4,
00004630f3c1344cb329,2103307,CODÓ,4,
000050349c6c501fbb71,2102754,CAPINZAL DO NORTE,4,
0000359e943e456b0b0c,2106003,LIMA CAMPOS,4,
00000bbedc93d2c2ca83,2108207,PEDREIRAS,5,
0000c688d852ca5521dd,2112233,TRIZIDELA DO VALE,5,
0000c81b4af8b230b34c,2101939,BERNARDO DO MEARIM,5,
00004c1bfd6be828eca9,2108900,POÇÃO DE PEDRAS,5,
0000b30db99fd14e66c7,2104008,ESPERANTINÓPOLIS,5,
00002747ce0894365c46,2105948,LAGO DOS RODRIGUES,5,
0000110f19f85a917d8b,2105203,IGARAPÉ GRANDE,5,
0000e8257dfb0f40df32,2105807,LAGO DO JUNCO,5,
0000fedc8e43d9e347ae,2111409,SÃO LUÍS GONZAGA DO MARANHÃO,5,
0000dfbd3c01c8bf7d79,2102077,BOM LUGAR,5,
0000f2ae35aea06cbbdc,2101202,BACABAL,5,
000059ef8010e9fae91e,2108454,PERITORÓ,4,
00001170500049c11eb7,2100436,ALTO ALEGRE DO MARANHÃO,4,
000033c79e91940a23dd,2111508,SÃO MATEUS DO MARANHÃO,5,
000060fb622d9673d72b,2103604,COROATÁ,4,
0000c505712114ab1c81,2105906,LAGO VERDE,5,
00002ffbe3467432bf05,2108702,PIO XII,5,
0000aff02bea1b4423c7,2103554,CONCEIÇÃO DO LAGO-AÇU,5,
0000c64d56212e6fbde9,2112902,VITÓRIA DO MEARIM,6,
00007c7bf4f444fd65de,2105153,IGARAPÉ DO MEIO,5,
00001089d1742b9c87fe,2101004,ARARI,6,
00004622d7a0bc463a78,2106631,MATÕES DO NORTE,4,
0000e7a98d9ec623ac1f,2106755,MIRANDA DO NORTE,4,
0000b5d6319bf8cc7cb7,2102705,CANTANHEDE,4,
0000b055ba1ec7a692ec,2108801,PIRAPEMAS,4,
00005a4146ed34e8e4f1,2112704,VARGEM GRANDE,3,
00000b84e6b9138df294,2112100,TIMBIRAS,4,
000084aca9e4380017e4,2100303,ALDEIAS ALTAS,3,
00008faccac6df86a4af,2103406,COELHO NETO,2,
0000f30c01ca121ebb6b,2100105,AFONSO CUNHA,2,
0000e3ce842b1540f33a,2103208,CHAPADINHA,3,
000080b3d2bb29452b1b,2106409,MATA ROMA,3,
0000f7fc7189e667b71b,2102200,BURITI,3,
0000290efa464eef05ff,2103901,DUQUE BACELAR,2,
000095bc85a562893000,2206209,MIGUEL ALVES,2,
00000072681c7bb0dcf4,2100808,ANAPURUS,2,
00004bc7fc3c9ca2805b,2102101,BREJO,2,
00009b45a2f1ace24424,2208502,PORTO,2,
0000ad030dddb9c7a047,2202174,CAMPO LARGO DO PIAUÍ,2,
0000441118fe2f7762cc,2206100,MATIAS OLÍMPIO,2,
0000b81f401f211d4358,2206803,NOSSA SENHORA DOS REMÉDIOS,2,
00009aa5a91dd64ecf85,2201200,BARRAS,2,
0000cc371808afc16d9f,2202059,CABECEIRAS DO PIAUÍ,2,
0000c27d9e7bfe4f56ff,2205557,LAGOA ALEGRE,2,
00004e71acb501631d02,2211100,UNIÃO,2,
0000c480f3f8a7aa43a0,2205508,JOSÉ DE FREITAS,2,
00006d7ebe1475565916,2211001,TERESINA,2,
0000305ecbcea6d20803,2112209,TIMON,1,
0000eb369216ceb905c8,2200400,ALTOS,2,
00009ce798e552c12f43,2207793,PAU D'ARCO DO PIAUÍ,2,
0000f12de54a82ee1031,2106607,MATÕES,2,
0000d3d31521bb138a51,2203255,CURRALINHOS,1,
00003a34d983d82d475a,2206720,NAZÁRIA,1,
00007353973116401e94,2205581,LAGOA DO PIAUÍ,1,
00005035e5e97302ec34,2203305,DEMERVAL LOBÃO,1,
0000a6af6c46581a1891,2201606,BENEDITINOS,1,
0000d419b97270784317,2206407,MONSENHOR GIL,1,
00006f8abfa515aa9b19,2207751,PASSAGEM FRANCA DO PIAUÍ,1,
00008acfb8a32f258aef,2210383,SÃO MIGUEL DA BAIXA GRANDE,1,
00003454fcae34870c68,2200301,ALTO LONGÁ,2,
00008b06aaa4e9d84dbb,2202737,COIVARAS,2,
000075a718a3e9ed5c6e,2206951,NOVO SANTO ANTÔNIO,2,
000018aee214e953babd,2209906,SÃO JOÃO DA SERRA,1,
00006471f1cd45b6ea31,2210409,SÃO MIGUEL DO TAPUIO,1,
00003b774bac92cc72d2,2208601,PRATA DO PIAUÍ,1,
0000c102ab0616d8e943,2209609,SÃO FÉLIX DO PIAUÍ,1,
000017074c645704978d,2209153,SANTA CRUZ DOS MILAGRES,1,
00008d56412ddc7f8b9e,2202604,CASTELO DO PIAUÍ,2,
00001772abb3eb70aace,2202026,BURITI DOS MONTES,2,
0000de9f6e1e5ada124e,2210656,SIGEFREDO PACHECO,2,
0000253dca884818cdf8,2205516,JUAZEIRO DO PIAUÍ,2,
0000059f433e9fc7cf63,2206357,MILTON BRANDÃO,2,
00000c6ba0f8f8b2dc7a,2205276,JATOBÁ DO PIAUÍ,2,
00003d8dde03d69cf3ad,2202208,CAMPO MAIOR,2,
00004d879acf90a65b1f,2206753,NOSSA SENHORA DE NAZARÉ,2,
00007f641acf4468fe06,2201945,BOQUEIRÃO DO PIAUÍ,2,
0000fd2d269e9fec1ed1,2202711,COCAL DE TELHA,2,
000088e9ea1ffbfa9c7c,2202406,CAPITÃO DE CAMPOS,2,
0000d744e93ae852b4bc,2201770,BOA HORA,2,
0000bedf95bc2f7e9724,2208403,PIRIPIRI,2,
0000fcbe0da596f71813,2201507,BATALHA,2,
0000d58053978b92ea0f,2203701,ESPERANTINA,2,
0000573bd3f007264f9c,2209971,SÃO JOÃO DO ARRAIAL,2,
000041d89e63789a0ebf,2205805,LUZILÂNDIA,2,
000003c1de356a52b399,2206670,MORRO DO CHAPÉU DO PIAUÍ,2,
00004a2c2b96f65f5ab2,2210052,SÃO JOSÉ DO DIVINO,2,
00007892000c3270ce70,2201960,BRASILEIRA,2,
00009fce88e4b1596bed,2208304,PIRACURUCA,2,
00005b3afd14c1c7b79e,2209872,SÃO JOÃO DA FRONTEIRA,2,
0000ab1b6d7c2eb5ffc0,2313401,TIANGUÁ,2,
000035828ac1cde4f330,2203420,DOMINGOS MOURÃO,2,
0000336698b6afbdf9ad,2207900,PEDRO II,2,
0000ec29bdc6711769d6,2205573,LAGOA DE SÃO FRANCISCO,2,
0000ad19ac0b1ca12e54,2311009,PORANGA,2,
00009f5fd01c15a153f2,2305902,IPUEIRAS,2,
0000f96d171ef21ad45f,2305654,IPAPORANGA,2,
0000f7e731ab9da3444f,2301257,ARARENDÁ,2,
0000c9a28257b3100c33,2309300,NOVA RUSSAS,2,
0000edd6b0b4c790f0ea,2304236,CROATÁ,2,
00007c4d2af83da8e877,2305803,IPU,2,
0000f505aae414ac8796,2305001,GUARACIABA DO NORTE,2,
0000f5ae0c4739309bbe,2303402,CARNAUBAL,2,
0000eb08e331129bc258,2312304,SÃO BENEDITO,2,
0000b99f0eafc3911b13,2305308,IBIAPINA,2,
0000f034c2f6e67e48c1,2313609,UBAJARA,2,
0000af895024af68efdc,2304657,GRAÇA,2,
0000521bf0097a265e18,2309003,MUCAMBO,2,
00004dc70066ec3ef6a5,2309904,PACUJÁ,2,
0000afbb5043191c148b,2304004,COREAÚ,2,
000095cb18d958afa22a,2312908,SOBRAL,2,
0000eedc69430ef8f17d,2303105,CARIRÉ,2,
0000a10cb02c3816eff8,2311702,RERIUTABA,2,
0000d6961508a345d9e3,2310951,PIRES FERREIRA,2,
0000cfe4b0cbaa6005c2,2313955,VARJOTA,2,
0000aff0d69d30ef5001,2305209,HIDROLÂNDIA,2,
00005d8a0bad2aa96f9b,2312205,SANTA QUITÉRIA,2,
0000e1984405bc408b25,2304905,GROAÍRAS,2,
00002647d69066587fd3,2304350,FORQUILHA,2,
00002ffdb5d0132affe2,2306108,IRAUÇUBA,2,
000073d98f4c0ca22cea,2303659,CATUNDA,2,
00000ee7fb3dfd56300c,2313203,TAMBORIL,2,
0000ea4b08c9064841e7,2308609,MONSENHOR TABOSA,1,
0000956f4ef5ae348941,2305605,INDEPENDÊNCIA,1,
0000bb307c96760bde3b,2302404,BOA VIAGEM,1,
0000e87580ecd64616f2,2310506,PEDRA BRANCA,1,
00000738842536e92b36,2313302,TAUÁ,1,
0000dddfe8be524c4d14,2304103,CRATEÚS,1,
0000b76d0fe2a487f306,2309409,NOVO ORIENTE,1,
0000ef93b336f196cdfd,2311264,QUITERIANÓPOLIS,1,
0000f30315683e6a137e,2201051,ASSUNÇÃO DO PIAUÍ,1,
0000e0643d3d279ada92,2308500,MOMBAÇA,1,
0000e49928b5004ff8dc,2301505,ARNEIROZ,1,
000080f475c7d98907b7,2303600,CATARINA,1,
00008f6ebcbc09ba450e,2310308,PARAMBU,1,
0000912907c0020888a6,2300408,AIUABA,1,
0000869c0f5f95894d8e,2311900,SABOEIRO,1,
0000b59e24bbea5aa2a3,2302701,CAMPOS SALES,1,
00001a05c43bac053c54,2300804,ANTONINA DO NORTE,1,
000089275a0c95acf735,2301604,ASSARÉ,1,
00005c285631770cf4c5,2311207,POTENGI,1,
000035fcbdc1f4f20e0c,2311959,SALITRE,1,
0000c2ce34206617480b,2301307,ARARIPE,1,
00006db32385e25d99c7,2208205,PIO IX,1,
0000ccc1baac2032b9b2,2204303,FRONTEIRAS,1,
00003baa132a15a31af6,2208106,PIMENTEIRAS,1,
0000f27b696c17127c87,2200251,ALAGOINHA DO PIAUÍ,1,
000014476cf61cdaa731,2210300,SÃO JULIÃO,1,
0000ce9bf30ad74c5068,2206506,MONSENHOR HIPÓLITO,1,
00009c592537cc44a25b,2204204,FRANCISCO SANTOS,1,
0000252ab4697bcba1c4,2209401,SANTO ANTÔNIO DE LISBOA,1,
00006cf49be81bf159f9,2201804,BOCAINA,1,
0000dc261e47819579c2,2210375,SÃO LUIS DO PIAUÍ,1,
00009f007e914e974058,2209856,SÃO JOÃO DA CANABRAVA,1,
000081cf60c66109df7d,2205599,LAGOA DO SÍTIO,1,
000029cd7cf3944ffd17,2211308,VALENÇA DO PIAUÍ,1,
0000b5d53f8cb791a3c7,2200905,AROAZES,1,
00009de6be57ad0c2234,2203503,ELESBÃO VELOSO,1,
000045abaffd58054ef2,2206902,NOVO ORIENTE DO PIAUÍ,1,
0000a01c4e2663390b38,2201176,BARRA D'ALCÂNTARA,1,
00001d187eee4826f653,2204006,FRANCINÓPOLIS,1,
000094a7a7af844dbf99,2211407,VÁRZEA GRANDE,1,
00002ff55aad878db7e6,2210979,TANQUE DO PIAUÍ,1,
00003e2052e41748e29f,2209377,SANTA ROSA DO PIAUÍ,1,
000067dcc69d7dce9095,2204808,IPIRANGA DO PIAUÍ,1,
00008ce1285b4a0adee6,2204709,INHUMA,1,
00001f39e5e90805a245,2209955,SÃO JOÃO DA VARJOTA,1,
0000d54faf8ddaa8cfd0,2208007,PICOS,1,
000075e945dd3498c4eb,2209351,SANTANA DO PIAUÍ,1,
000034b2e7bfd4acd4c1,2210201,SÃO JOSÉ DO PIAUÍ,1,
0000c531dd49db74b904,2210938,SUSSUAPARA,1,
0000e7643b2a18448c80,2207553,PAQUETÁ,1,
0000e2166e054150c597,2204352,GEMINIANO,1,
0000bda9c78c39db4de7,2200954,AROEIRAS DO ITAIM,1,
00001d49331fa8174dc5,2205201,JAICÓS,1,
000062a9cfcc7cdc245f,2205003,ITAINÓPOLIS,1,
000042bf207379d0abdb,2209104,SANTA CRUZ DO PIAUÍ,1,
00000517e5878bc4a7a0,2204907,ISAÍAS COELHO,1,
0000100c79ee0b5afdc6,2211704,WALL FERRAZ,1,
0000e09f794412a83048,2209500,SANTO INÁCIO DO PIAUÍ,1,
000022f38e20d63dd89f,2203859,FLORESTA DO PIAUÍ,1,
0000c55bd21bd6f8996d,2203404,DOM EXPEDITO LOPES,1,
0000c9b4e8fc0ed674f1,2202778,COLÔNIA DO PIAUÍ,1,
000029589446806d14fc,2202109,CAMPINAS DO PIAUÍ,1,
0000e3936fc4f421f0a2,2210391,SÃO MIGUEL DO FIDALGO,1,
0000af2113df169ec2ad,2211506,VERA MENDES,1,
0000ad725b9d06ccd6c6,2207777,PATOS DO PIAUÍ,1,
0000907e968dec0e64a0,2202554,CARIDADE DO PIAUÍ,1,
0000c2f38e68573f97d7,2203271,CURRAL NOVO DO PIAUÍ,1,
00003d53e7647e87ec3e,2210706,SIMÕES,1,
00009ba05bd402db2d07,2601102,ARARIPINA,1,
000001d2014e50d9d3c5,2206050,MASSAPÊ DO PIAUÍ,1,
0000da72a1739ce45d40,2201572,BELÉM DO PIAUÍ,1,
0000a2487926376321d5,2207207,PADRE MARCOS,1,
00006f5ca11a2373d9ff,2211605,VILA NOVA DO PIAUÍ,1,
0000336649504691b2bf,2202133,CAMPO GRANDE DO PIAUÍ,1,
000017b8066471d17f7c,2200277,ALEGRETE DO PIAUÍ,1,
00005f8c8d3153d40a20,2204154,FRANCISCO MACEDO,1,
0000e5b8f9816d035149,2202091,CALDEIRÃO GRANDE DO PIAUÍ,1,
0000cbd4c19061963fe6,2205953,MARCOLÂNDIA,1,
0000b849f919aaa68022,2607307,IPUBI,1,
0000539bf77d5f791d63,2602001,BODOCÓ,1,
0000f23049764559d1fd,2615607,TRINDADE,1,
0000a010d8e67c95b1dc,2605301,EXU,1,
000035bb51cf3d955e98,2606309,GRANITO,1,
0000271503ccd99c1424,2614006,SERRITA,1,
0000f6695d34eef285c0,2614303,MOREILÂNDIA,1,
000020289785bf7aeae6,2616100,VERDEJANTE,1,
000069c06673809103f5,2609303,MIRANDIBA,1,
0000f4ddc28508333bf6,2613503,SÃO JOSÉ DO BELMONTE,1,
0000d65bfaa3f31c88e8,2302503,BREJO SANTO,1,
0000948c14e1fe442137,2307205,JATI,1,
000059df652b256784c0,2310605,PENAFORTE,1,
0000f15ebf0a59211ce2,2604304,CEDRO,1,
000020ba2ae6505abbb4,2307106,JARDIM,1,
000085ebe5b289cc3b21,2311108,PORTEIRAS,1,
00002c6dc65a887f9de3,2308401,MISSÃO VELHA,1,
0000d8e4193dccd926df,2301901,BARBALHA,1,
000056b0109aa5e09376,2513356,SANTA INÊS,1,
0000866be8b9966943b5,2308104,MAURITI,1,
00001f6099f180a6687d,2504405,CONCEIÇÃO,1,
00002ebdacd84f8e1956,2308302,MILAGRES,1,
00003d24d74f3fb30498,2300101,ABAIARA,1,
0000761ab72150eab806,2302008,BARRO,1,
0000159493c0c9c9f0cd,2301703,AURORA,1,
00008f952f8a3b34f50e,2307304,JUAZEIRO DO NORTE,1,
0000af963b82ced74d6f,2303204,CARIRIAÇU,1,
00008875c484a6b92f27,2304202,CRATO,1,
00000999a18abfc75bfd,2309201,NOVA OLINDA,1,
00006588b24ee3b864cf,2312106,SANTANA DO CARIRI,1,
000025676bbfe6a75a65,2313252,TARRAFAS,1,
00009dec5aae26ee5a5b,2304301,FARIAS BRITO,1,
0000ef56b5496f5c8353,2300606,ALTANEIRA,1,
0000caacdfa0967e74af,2304806,GRANJEIRO,1,
00005b984fc4f204fac4,2314003,VÁRZEA ALEGRE,1,
0000f1099080c46c9e69,2303303,CARIÚS,1,
0000531567cc2630b5a2,2307403,JUCÁS,1,
0000ca5800880fd81f24,2300309,ACOPIARA,1,
0000b4aafb37fde937d3,2305506,IGUATU,1,
0000ae0b6936742956b8,2303808,CEDRO,1,
00005c26c16a9778c833,2305407,ICÓ,1,
00002b33a4f0da7357b9,2309508,ORÓS,1,
0000f7d342fb5cca0615,2311355,QUIXELÔ,1,
00007ffc74d131cf7a5c,2313005,SOLONÓPOLE,1,
000082cbc72f60cedaf7,2306900,JAGUARIBE,1,
00000f6215d10d35029c,2307502,LAVRAS DA MANGABEIRA,1,
00001dbe8e3fba65f342,2313708,UMARI,1,
0000548de46b913f4e6e,2513307,SANTA HELENA,1,
00009be138b453dedea9,2301802,BAIXIO,1,
00005fd48b6144285c6d,2305704,IPAUMIRIM,1,
0000002859e3dcbe8353,2502201,BOM JESUS,1,
00008274096acb505b20,2503308,CACHOEIRA DOS ÍNDIOS,1,
0000e28e9c7ff54cb6ab,2503704,CAJAZEIRAS,1,
000064f74d1ff5906a54,2514503,SÃO JOSÉ DE PIRANHAS,1,
000077cd0af33ff88cb8,2509602,MONTE HOREBE,1,
0000c4d07d0ae630fae3,2502409,BONITO DE SANTA FÉ,1,
0000715490d7dd3abe0b,2510006,NAZAREZINHO,1,
0000c39310b149eed735,2504108,CARRAPATEIRA,1,
000054e2284e3b030f1a,2500205,AGUIAR,1,
00005ac7cb9a5f40be4e,2514305,SÃO JOSÉ DE CAIANA,1,
0000b792dd39521ae267,2515708,SERRA GRANDE,1,
0000354adcbe164fe36d,2507002,ITAPORANGA,1,
0000d804130c54471dcc,2502607,IGARACY,1,
00003a0610e3524ddc09,2511301,PIANCÓ,1,
0000c3174b38f80d0644,2504801,COREMAS,1,
0000b841a289e452be55,2514206,SÃO JOSÉ DA LAGOA TAPADA,1,
0000696486b2b54c8b5a,2516201,SOUSA,1,
0000a2f17fb6ba468674,2509156,MARIZÓPOLIS,1,
0000821ac40d962b2f30,2500775,APARECIDA,1,
00007afd58b690001e00,2512101,POMBAL,1,
000076306aab42debfa1,2513968,SÃO DOMINGOS,1,
0000ded7be2c4d8decaf,2500700,SÃO JOÃO DO RIO DO PEIXE,1,
0000bf95648d19d6ea82,2512077,POÇO DE JOSÉ DE MOURA,1,
0000633669b927d2d3e0,2516805,TRIUNFO,1,
00002e4460690c8375c2,2502052,BERNARDINO BATISTA,1,
0000e35f0b3b1dcfc1e6,2513653,JOCA CLAUDINO,1,
0000831d468919a7480e,2516904,UIRAÚNA,1,
00008e4c632ba03769f3,2517209,VIEIRÓPOLIS,1,
000084fffe1c63c39c72,2408607,PARANÁ,1,
0000c3d4b02021685d30,2407005,LUÍS GOMES,1,
00004f85995c10cc5880,2407252,MAJOR SALES,1,
00006b59790f242f18cf,2512036,POÇO DANTAS,1,
000047d7e2a9b38d975b,2414753,VENHA-VER,1,
0000f9562ce5518fd23e,2412500,SÃO MIGUEL,1,
0000d44614dff5a41d69,2402907,CORONEL JOÃO PESSOA,1,
00003223e651a7262b84,2310803,PEREIRO,1,
00001e8081b5ec132803,2403202,DOUTOR SEVERIANO,1,
00009b73a9979a2ba63f,2403301,ENCANTO,1,
000016ec92d00230b31d,2400406,ÁGUA NOVA,1,
0000325a99600b1d6316,2410801,RIACHO DE SANTANA,1,
000091e190bf86aac6b8,2406007,JOSÉ DA PENHA,1,
0000794514c31da48b6d,2407302,MARCELINO VIEIRA,1,
000024b39fe28d956cd3,2414100,TENENTE ANANIAS,1,
000066d8c3f7a9a6a7c0,2410504,RAFAEL FERNANDES,1,
00005ab5dd6a5fb61094,2409407,PAU DOS FERROS,1,
0000661108a87a8d78d4,2410009,PILÕES,1,
0000206f9a76e24a947c,2400901,ANTÔNIO MARTINS,1,
00003cfcac50b40df210,2413557,SERRINHA DOS PINTOS,1,
00003314594927ec1fbb,2400505,ALEXANDRIA,1,
0000e896ce5603b79f0d,2502300,BOM SUCESSO,1,
00006e85f594feebaeb4,2513208,SANTA CRUZ,1,
00004006ef50c0ce11e9,2508109,LAGOA,1,
00005a118636dff64578,2508406,LASTRO,1,
0000569cc24b5dcb1e04,2513984,SÃO FRANCISCO,1,
00003e628548dd800a1c,2507408,JERICÓ,1,
00005c922b02ee23aeb4,2510907,PAULISTA,1,
00000df01caf0b0980d6,2504504,CONDADO,1,
00003b4886746b67d64a,2505501,VISTA SERRANA,1,
00004c8e71e87fdac1a9,2509370,MATO GROSSO,1,
000082358e9e64efeb7b,2512804,RIACHO DOS CAVALOS,1,
0000713c2c7d890260eb,2504306,CATOLÉ DO ROCHA,1,
000017de0de700fbae7e,2502904,BREJO DOS SANTOS,1,
00009066085231c96b40,2405900,JOÃO DIAS,1,
00003318b0cd75ce9fb8,2407401,MARTINS,1,
00007330045a9763c571,2404002,FRUTUOSO GOMES,1,
00007623ac1824f1fbb8,2400604,ALMINO AFONSO,1,
000065880a035912c063,2409308,PATU,1,
000006daea4065a1122b,2513901,SÃO BENTO,1,
00008317024021c4c14a,2502805,BREJO DO CRUZ,1,
000054107471dda46111,2502003,BELÉM DO BREJO DO CRUZ,1,
000090b2a935ee22acb4,2514651,SÃO JOSÉ DO BREJO DO CRUZ,1,
0000891bc18393e2cd73,2405603,JARDIM DE PIRANHAS,1,
0000489a4c9bdcd4f4ef,2413409,SERRA NEGRA DO NORTE,1,
0000f36dfc7eb72848bf,2414308,TIMBAÚBA DOS BATISTAS,1,
000016ac13d441c1deaf,2514404,SÃO JOSÉ DE ESPINHARAS,1,
00002f285a98b6ce7f25,2412104,SÃO JOÃO DO SABUGI,1,
00005a3cc41bbbb40b06,2510808,PATOS,1,
00009b23a3a09cc85aa4,2513802,SANTA TERESINHA,1,
000089ffa4a68691b436,2508802,MALTA,1,
0000cc9fcf4391722ad2,2504207,CATINGUEIRA,1,
0000a90747c5344e3479,2513927,SÃO BENTINHO,1,
0000c27f71be66f0120b,2503753,CAJAZEIRINHAS,1,
00001c9ba7ed918703fb,2505907,EMAS,1,
000037da65eb68aa3074,2510402,OLHO D'ÁGUA,1,
000054371f37942ae498,2508703,MÃE D'ÁGUA,1,
00004e38403efdae4a90,2506707,IMACULADA,1,
000042bc894a013ff81d,2514602,SÃO JOSÉ DO BONFIM,1,
000071c7fc066290851d,2516706,TEIXEIRA,1,
0000032b1c7e41f64d1e,2509396,MATURÉIA,1,
000008ba2574c581e8b4,2602506,BREJINHO,1,
00005a2336c4d3b257bf,2613602,SÃO JOSÉ DO EGITO,1,
00007a087d119381fb7d,2612802,SANTA TEREZINHA,1,
00000c40ccd69d2d7473,2500106,ÁGUA BRANCA,1,
000072187957137729ef,2614600,TABIRA,1,
0000b20a1df8db2225e1,2614402,SOLIDÃO,1,
0000d87b88f442580a29,2615904,TUPARETAMA,1,
0000726fab34f3b8e849,2607109,INGAZEIRA,1,
000061c165ce6e46ae62,2606903,IGUARACY,1,
000044a4664897af27c9,2509701,MONTEIRO,1,
0000ee38cd86fc3dac35,2600104,AFOGADOS DA INGAZEIRA,1,
000089e76b9df5cbf74b,2605103,CUSTÓDIA,1,
000073e01005e6ffe870,2603900,CARNAÍBA,1,
0000e191f7e0d798e634,2508000,JURU,1,
00003f7fd135107bcc58,2516607,TAVARES,1,
0000d3071bb95a886bdb,2611533,QUIXABA,1,
0000795b13df2c476043,2605608,FLORES,1,
0000be39cf8e30779ae8,2512309,PRINCESA ISABEL,1,
0000fa6d91c03b35c1a1,2510204,NOVA OLINDA,1,
0000f8e26b7bbdddd8e7,2513604,SANTANA DOS GARROTES,1,
0000af102de3660349c7,2511004,PEDRA BRANCA,1,
000029efc53017a9fe6c,2502102,BOA VENTURA,1,
0000474f361a68ee672b,2505303,CURRAL VELHO,1,
0000afd6fc138e11a42b,2505600,DIAMANTE,1,
0000c225d18d1c3482aa,2506608,IBIARA,1,
0000d17cc699540e9baf,2513505,SANTANA DE MANGUEIRA,1,
0000ea9f83c9b5f487a6,2509008,MANAÍRA,1,
000086706b198fb1a56f,2612471,SANTA CRUZ DA BAIXA VERDE,1,
00007b6f710ee19cf4bb,2514552,SÃO JOSÉ DE PRINCESA,1,
000043bd0b719b06715a,2615706,TRIUNFO,1,
00007e3011da4dac93f5,2603405,CALUMBI,1,
0000ba9c00cbd012076b,2614105,SERTÂNIA,1,
00000d552f73c60d9cf5,2601201,ARCOVERDE,1,
00009493de52678c8d85,2515203,SÃO SEBASTIÃO DO UMBUZEIRO,1,
00008d3f96aad43937fd,2514107,SÃO JOÃO DO TIGRE,1,
0000cf58472333a9e6ae,2612406,SANHARÓ,1,
0000a674711554f6a86c,2611200,POÇÃO,1,
00008ce2b768af6535c8,2608008,JATAÚBA,1,
0000eb183e1377c8a61b,2503902,CAMALAÚ,1,
00009b51e0a4f3bdda3b,2517407,ZABELÊ,1,
0000c3f4fd8c3f55429a,2512200,PRATA,1,
0000e5fa1de0a7e2f3ae,2516300,SUMÉ,1,
000035577744357c13e7,2510600,OURO VELHO,1,
00002ac2eb3d748bc355,2607703,ITAPETIM,1,
0000a1d7053d496ea5f0,2505402,DESTERRO,1,
000034f9459b5d023a50,2508505,LIVRAMENTO,1,
0000be7c469e3ce88884,2514800,SÃO JOSÉ DOS CORDEIROS,1,
0000a168f0cae85c232f,2500734,AMPARO,1,
00009955b2a24640c961,2515500,SERRA BRANCA,1,
0000a175313df5fca716,2514008,SÃO JOÃO DO CARIRI,1,
000009590226b3189670,2504850,COXIXOLA,1,
0000a6f4acc7cdc52da6,2504702,CONGO,1,
0000b79b4f96f09b53eb,2504074,CARAÚBAS,1,
0000919f653fe5173ad5,2612505,SANTA CRUZ DO CAPIBARIBE,1,
0000f1f48e7c91aef2f0,2602605,BREJO DA MADRE DE DEUS,1,
000002fabdbda3966503,2615003,TAQUARITINGA DO NORTE,1,
000023ca20899b1a066f,2501708,BARRA DE SÃO MIGUEL,1,
00000ea19a6793e2d13a,2513943,SÃO DOMINGOS DO CARIRI,1,
000070611b216cc1acaf,2503100,CABACEIRAS,1,
0000776ff4b058ddf680,2512788,RIACHO DE SANTO ANTÔNIO,1,
00007aa50bdf1d5bf3d4,2500536,ALCANTIL,1,
00007c2999b2d66a00b3,2502508,BOQUEIRÃO,1,
0000be97c49716c33119,2501575,BARRA DE SANTANA,1,
0000fc32798dee3e45a0,2504355,CATURITÉ,1,
0000cb0d2487951f83d0,2512507,QUEIMADAS,1,
0000536443de85816151,2513158,SANTA CECÍLIA,1,
0000a98fbca1f65b5ba7,2612703,SANTA MARIA DO CAMBUCÁ,1,
00008670f93c5a32f4a1,2616209,VERTENTES,1,
00005832984168a32ded,2605806,FREI MIGUELINHO,1,
0000bb71a5f467f0dafd,2604106,CARUARU,2,
000086f35730be7e787c,2615409,TORITAMA,1,
0000d6f34bd55edbe968,2611705,RIACHO DAS ALMAS,1,
0000e2aedcb87cb00bd0,2613107,SÃO CAITANO,1,
